Date,Open,High,Low,Close,Volume
2010-01-22,10389.58,10450.04,10133.15,10172.98,-
2010-01-25,10175.10,10316.65,10135.95,10196.86,-
2010-01-26,10195.35,10323.00,10102.17,10194.29,-
2010-01-27,10194.29,10294.13,10060.98,10236.16,-
2010-01-28,10236.92,10310.68,10023.80,10120.46,-
2010-01-29,10122.04,10272.29,10014.35,10067.33,-
2010-02-01,10068.99,10227.24,10068.99,10185.53,-
2010-02-02,10186.13,10333.35,10138.75,10296.85,-
2010-02-03,10291.73,10356.86,10192.03,10270.55,-
2010-02-04,10273.12,10273.12,9984.35,10002.18,-
2010-02-05,10003.69,10078.89,9822.84,10012.23,-
2010-02-08,10005.43,10059.24,9882.85,9908.39,-
2010-02-09,9910.28,10154.24,9910.28,10058.64,-
2010-02-10,10055.46,10120.15,9946.26,10038.38,-
2010-02-11,10037.85,10184.85,9963.19,10144.19,-
2010-02-12,10137.23,10140.18,9962.13,10099.14,-
2010-02-16,10100.81,10292.62,10100.81,10268.81,-
2010-02-17,10261.48,10366.83,10223.16,10309.24,-
2010-02-18,10309.39,10416.79,10255.58,10392.90,-
2010-02-19,10387.77,10459.18,10316.50,10402.35,-
2010-02-22,10402.43,10468.55,10333.05,10383.38,-
2010-02-23,10383.16,10430.16,10239.34,10282.41,-
2010-02-24,10284.00,10416.94,10271.61,10374.16,-
2010-02-25,10366.60,10366.60,10155.75,10321.03,-
2010-02-26,10321.41,10391.24,10250.45,10325.26,-
2010-03-01,10326.10,10444.60,10320.05,10403.79,-
2010-03-02,10404.16,10493.80,10359.80,10405.98,-
2010-03-03,10406.28,10496.22,10359.58,10396.76,-
2010-03-04,10396.53,10484.05,10363.88,10444.14,-
2010-03-05,10445.13,10587.13,10445.13,10566.20,-
2010-03-08,10563.78,10632.48,10500.90,10552.52,-
2010-03-09,10552.24,10637.46,10493.49,10564.38,-
2010-03-10,10560.13,10639.05,10502.64,10567.33,-
2010-03-11,10560.98,10626.73,10489.87,10611.84,-
2010-03-12,10611.77,10690.90,10561.66,10624.69,-
2010-03-15,10623.41,10680.32,10540.65,10642.15,-
2010-03-16,10642.53,10717.42,10594.16,10685.98,-
2010-03-17,10686.36,10787.86,10658.10,10733.67,-
2010-03-18,10733.44,10821.49,10686.89,10779.17,-
2010-03-19,10780.00,10869.55,10665.35,10741.98,-
2010-03-22,10741.00,10836.68,10672.23,10785.89,-
2010-03-23,10787.18,10906.06,10752.41,10888.83,-
2010-03-24,10887.62,10925.48,10788.77,10836.15,-
2010-03-25,10837.51,10985.26,10818.77,10841.21,-
2010-03-26,10841.29,10934.85,10801.84,10850.36,-
2010-03-29,10849.23,10954.43,10827.91,10895.86,-
2010-03-30,10895.02,10968.56,10837.21,10907.42,-
2010-03-31,10907.34,10933.19,10802.22,10856.63,-
2010-04-01,10857.31,10983.14,10851.57,10927.07,-
2010-04-05,10927.45,11026.75,10880.36,10973.55,-
2010-04-06,10972.49,11017.76,10893.89,10969.99,-
2010-04-07,10961.95,11000.22,10835.77,10897.52,-
2010-04-08,10896.99,10969.92,10810.15,10927.07,-
2010-04-09,10926.92,11032.12,10894.19,10997.35,-
2010-04-12,10996.75,11066.96,10957.22,11005.97,-
2010-04-13,11006.72,11072.70,10925.86,11019.42,-
2010-04-14,11020.70,11147.14,11004.61,11123.11,-
2010-04-15,11122.96,11189.61,11051.31,11144.57,-
2010-04-16,11143.66,11186.82,10947.55,11018.66,-
2010-04-19,11018.36,11116.76,10940.60,11092.05,-
2010-04-20,11093.11,11190.22,11045.80,11117.06,-
2010-04-21,11116.91,11217.35,11018.59,11124.92,-
2010-04-22,11119.78,11175.33,10975.66,11134.29,-
2010-04-23,11132.18,11247.20,11058.87,11204.28,-
2010-04-26,11205.11,11308.95,11150.01,11205.03,-
2010-04-27,11203.67,11260.88,10962.81,10991.99,-
2010-04-28,10988.87,11115.63,10938.48,11045.27,-
2010-04-29,11045.64,11232.54,11045.64,11167.32,-
2010-04-30,11168.23,11235.94,10984.35,11008.61,-
2010-05-03,11009.60,11203.37,11004.15,11151.83,-
2010-05-04,11149.48,11149.48,10843.71,10926.77,-
2010-05-05,10918.40,10984.05,10754.30,10868.12,-
2010-05-06,10862.22,10925.86,9787.17,10520.32,-
2010-05-07,10519.42,10622.27,10221.50,10380.43,-
2010-05-10,10386.18,10880.14,10386.18,10785.14,-
2010-05-11,10780.00,10888.30,10653.71,10748.26,-
2010-05-12,10742.15,10941.88,10725.81,10896.91,-
2010-05-13,10896.61,10952.84,10752.72,10782.95,-
